"death","pm10tmean","date","tmpd","dptp","dow"
181,NA,1998-01-27,36.666666667,26.533333333,"Tuesday"
217,NA,1998-01-28,36,28.566666667,"Wednesday"
207,-7.535847318,1998-01-29,43,25.166666667,"Thursday"
194,NA,1998-01-30,42.666666667,32.233333333,"Friday"
191,NA,1998-01-31,39.666666667,24.266666667,"Saturday"
175,NA,1998-02-01,38.333333333,23.9,"Sunday"
208,NA,1998-02-02,39.666666667,30.133333333,"Monday"
185,NA,1998-02-03,43.666666667,32.166666667,"Tuesday"
187,-4.244899583,1998-02-04,39.333333333,29.466666667,"Wednesday"
157,NA,1998-02-05,35.666666667,29.733333333,"Thursday"
187,NA,1998-02-06,38,15.3,"Friday"
196,NA,1998-02-07,37.333333333,22.433333333,"Saturday"
194,NA,1998-02-08,35.666666667,23.266666667,"Sunday"
194,NA,1998-02-09,37.666666667,25.133333333,"Monday"
180,26.084529681,1998-02-10,40,30.533333333,"Tuesday"
185,NA,1998-02-11,42.333333333,37.733333333,"Wednesday"
204,NA,1998-02-12,49.333333333,37.033333333,"Thursday"
180,NA,1998-02-13,39.666666667,23.566666667,"Friday"
178,NA,1998-02-14,30.666666667,5.8333333333,"Saturday"
195,NA,1998-02-15,25.333333333,0.7,"Sunday"
191,-3.756096873,1998-02-16,33,17.3,"Monday"
189,NA,1998-02-17,40,34.5,"Tuesday"
201,NA,1998-02-18,43.666666667,37.266666667,"Wednesday"
172,NA,1998-02-19,45.333333333,41.05,"Thursday"
158,NA,1998-02-20,45.666666667,39.266666667,"Friday"
175,NA,1998-02-21,44.333333333,31.166666667,"Saturday"
189,-13.05090741,1998-02-22,45.666666667,30.033333333,"Sunday"
182,NA,1998-02-23,41,34.333333333,"Monday"
184,NA,1998-02-24,38.666666667,36.633333333,"Tuesday"
173,NA,1998-02-25,43.333333333,30.966666667,"Wednesday"
196,NA,1998-02-26,50,27.133333333,"Thursday"
180,NA,1998-02-27,47.666666667,27.8,"Friday"
166,-5.518624788,1998-02-28,46.666666667,38.266666667,"Saturday"
191,NA,1998-03-01,44.666666667,41.8,"Sunday"
177,NA,1998-03-02,47.333333333,41.933333333,"Monday"
177,NA,1998-03-03,46.333333333,35.133333333,"Tuesday"
159,NA,1998-03-04,45.666666667,30.1,"Wednesday"
125,NA,1998-03-05,42.333333333,27.233333333,"Thursday"
173,-8.927356735,1998-03-06,40.666666667,29.533333333,"Friday"
169,NA,1998-03-07,44.333333333,38.033333333,"Saturday"
164,NA,1998-03-08,42.666666667,34.633333333,"Sunday"
174,NA,1998-03-09,49.333333333,38.966666667,"Monday"
182,NA,1998-03-10,42.666666667,19.066666667,"Tuesday"
157,NA,1998-03-11,27.333333333,6.5333333333,"Wednesday"
181,-11.57930565,1998-03-12,25.666666667,4.6666666667,"Thursday"
183,NA,1998-03-13,29.666666667,15.933333333,"Friday"
181,NA,1998-03-14,39.333333333,28.2,"Saturday"
187,NA,1998-03-15,38,20.866666667,"Sunday"
185,NA,1998-03-16,36,18.666666667,"Monday"
161,NA,1998-03-17,37.666666667,22.833333333,"Tuesday"
176,-7.751212652,1998-03-18,37.666666667,35.633333333,"Wednesday"
152,NA,1998-03-19,41,38.9,"Thursday"
183,NA,1998-03-20,43.333333333,38.7,"Friday"
172,NA,1998-03-21,37.666666667,33.666666667,"Saturday"
166,NA,1998-03-22,33.666666667,29.033333333,"Sunday"
166,NA,1998-03-23,40.333333333,26.466666667,"Monday"
160,-3.792590721,1998-03-24,42,24,"Tuesday"
164,NA,1998-03-25,40.666666667,23.8,"Wednesday"
151,NA,1998-03-26,50.333333333,42.466666667,"Thursday"
172,NA,1998-03-27,66.666666667,52.9,"Friday"
176,NA,1998-03-28,65.666666667,54.166666667,"Saturday"
169,NA,1998-03-29,69,51.166666667,"Sunday"
189,14.610051999,1998-03-30,65.333333333,52.666666667,"Monday"
180,NA,1998-03-31,69,57.3,"Tuesday"
174,NA,1998-04-01,57,53.566666667,"Wednesday"
152,NA,1998-04-02,55.333333333,48.55,"Thursday"
127,NA,1998-04-03,53,36.2,"Friday"
157,NA,1998-04-04,43.666666667,33.3,"Saturday"
153,-15.86388109,1998-04-05,44.666666667,26.55,"Sunday"
186,NA,1998-04-06,50.333333333,29.333333333,"Monday"
165,NA,1998-04-07,55,31.533333333,"Tuesday"
153,NA,1998-04-08,53.666666667,41.166666667,"Wednesday"
133,NA,1998-04-09,44.666666667,40.5,"Thursday"
165,NA,1998-04-10,46.666666667,30.5,"Friday"
152,-8.85727572,1998-04-11,51,26.933333333,"Saturday"
176,NA,1998-04-12,50.333333333,32.833333333,"Sunday"
162,NA,1998-04-13,56.666666667,32.066666667,"Monday"
173,NA,1998-04-14,55.666666667,42.966666667,"Tuesday"
176,NA,1998-04-15,54,49.333333333,"Wednesday"
169,NA,1998-04-16,52.333333333,50.533333333,"Thursday"
152,2.1171309184,1998-04-17,60,55.4,"Friday"
171,NA,1998-04-18,56.666666667,37.533333333,"Saturday"
177,NA,1998-04-19,52,46.933333333,"Sunday"
167,NA,1998-04-20,53.333333333,43.233333333,"Monday"
161,NA,1998-04-21,58,40.366666667,"Tuesday"
160,NA,1998-04-22,57.666666667,42.133333333,"Wednesday"
157,-8.569533185,1998-04-23,50.333333333,43.233333333,"Thursday"
154,NA,1998-04-24,58.666666667,42.366666667,"Friday"
143,NA,1998-04-25,59,35.133333333,"Saturday"
134,NA,1998-04-26,49,38.833333333,"Sunday"
172,NA,1998-04-27,49,32.066666667,"Monday"
161,NA,1998-04-28,52,30.233333333,"Tuesday"
157,-0.706671438,1998-04-29,59,38.2,"Wednesday"
158,NA,1998-04-30,63.666666667,52.3,"Thursday"
170,NA,1998-05-01,58.666666667,55.133333333,"Friday"
185,NA,1998-05-02,61,55.366666667,"Saturday"
143,NA,1998-05-03,59.666666667,54.033333333,"Sunday"
143,NA,1998-05-04,58.333333333,54.766666667,"Monday"
124,-1.927461054,1998-05-05,58,56.333333333,"Tuesday"
134,NA,1998-05-06,59.666666667,57.033333333,"Wednesday"
150,NA,1998-05-07,60.333333333,56.366666667,"Thursday"
160,NA,1998-05-08,56.666666667,54.4,"Friday"
178,NA,1998-05-09,57.666666667,56.733333333,"Saturday"
146,NA,1998-05-10,55.666666667,54.266666667,"Sunday"
155,-8.208970235,1998-05-11,54.333333333,51.033333333,"Monday"
158,NA,1998-05-12,57.666666667,44.2,"Tuesday"
129,NA,1998-05-13,54,42.333333333,"Wednesday"
145,NA,1998-05-14,56,44.633333333,"Thursday"
177,NA,1998-05-15,65.666666667,52.266666667,"Friday"
189,NA,1998-05-16,72,56.966666667,"Saturday"
157,6.936235607,1998-05-17,61,51.6,"Sunday"
198,NA,1998-05-18,69.333333333,52.466666667,"Monday"
156,NA,1998-05-19,74.333333333,56.966666667,"Tuesday"
175,NA,1998-05-20,67.666666667,56.266666667,"Wednesday"
160,NA,1998-05-21,70.333333333,51,"Thursday"
164,NA,1998-05-22,62,41.4,"Friday"
162,-11.50123121,1998-05-23,64.333333333,43.166666667,"Saturday"
156,NA,1998-05-24,69,44.033333333,"Sunday"
176,NA,1998-05-25,63.666666667,57.633333333,"Monday"
169,NA,1998-05-26,69.333333333,55.133333333,"Tuesday"
157,NA,1998-05-27,68.333333333,54.9,"Wednesday"
169,NA,1998-05-28,72.666666667,58.5,"Thursday"
156,25.042413862,1998-05-29,73.333333333,64.166666667,"Friday"
147,NA,1998-05-30,76,60.866666667,"Saturday"
157,NA,1998-05-31,72.666666667,65.666666667,"Sunday"
161,NA,1998-06-01,67.333333333,50.9,"Monday"
149,NA,1998-06-02,62.666666667,52.366666667,"Tuesday"
159,NA,1998-06-03,63,43.866666667,"Wednesday"
152,-8.275086156,1998-06-04,61.666666667,37.8,"Thursday"
181,NA,1998-06-05,63.333333333,37.1,"Friday"
166,NA,1998-06-06,63.666666667,40.366666667,"Saturday"
181,NA,1998-06-07,61,41.333333333,"Sunday"
169,NA,1998-06-08,60,45.4,"Monday"
165,NA,1998-06-09,62.666666667,52.833333333,"Tuesday"
157,-1.083521078,1998-06-10,63.333333333,54.6,"Wednesday"
134,NA,1998-06-11,66,57.533333333,"Thursday"
157,NA,1998-06-12,63.333333333,62.766666667,"Friday"
162,NA,1998-06-13,66.333333333,64.7,"Saturday"
152,NA,1998-06-14,66.333333333,63.733333333,"Sunday"
175,NA,1998-06-15,66.666666667,64.833333333,"Monday"
159,8.6510605554,1998-06-16,73.666666667,66.3,"Tuesday"
145,NA,1998-06-17,74,64.433333333,"Wednesday"
148,NA,1998-06-18,75,64.2,"Thursday"
160,NA,1998-06-19,76,63.833333333,"Friday"
171,NA,1998-06-20,78.333333333,67.733333333,"Saturday"
174,NA,1998-06-21,74.333333333,67.933333333,"Sunday"
137,13.97315765,1998-06-22,68.666666667,64.233333333,"Monday"
146,NA,1998-06-23,71,67,"Tuesday"
156,NA,1998-06-24,76,70.066666667,"Wednesday"
170,NA,1998-06-25,80.333333333,69.4,"Thursday"
176,NA,1998-06-26,84.666666667,71.833333333,"Friday"
177,NA,1998-06-27,76.666666667,66.733333333,"Saturday"
143,-8.079441587,1998-06-28,69.333333333,60.233333333,"Sunday"
149,NA,1998-06-29,70.333333333,65.666666667,"Monday"
157,NA,1998-06-30,74.666666667,68.6,"Tuesday"
131,NA,1998-07-01,72,57.066666667,"Wednesday"
134,NA,1998-07-02,73.333333333,58.566666667,"Thursday"
174,NA,1998-07-03,76,61.2,"Friday"
156,32.174591099,1998-07-04,76.333333333,64.466666667,"Saturday"
137,NA,1998-07-05,74.333333333,61.233333333,"Sunday"
147,NA,1998-07-06,71,59.833333333,"Monday"
144,NA,1998-07-07,71.666666667,61.766666667,"Tuesday"
162,NA,1998-07-08,67.666666667,59.966666667,"Wednesday"
143,NA,1998-07-09,73,63.1,"Thursday"
170,5.9453136187,1998-07-10,76,57.65,"Friday"
178,NA,1998-07-11,73.666666667,50.333333333,"Saturday"
150,NA,1998-07-12,75,56.7,"Sunday"
155,NA,1998-07-13,77.333333333,58.466666667,"Monday"
171,NA,1998-07-14,77.333333333,64,"Tuesday"
173,NA,1998-07-15,78.333333333,67.5,"Wednesday"
159,13.06132748,1998-07-16,80.666666667,69.233333333,"Thursday"
151,NA,1998-07-17,79.666666667,71.566666667,"Friday"
151,NA,1998-07-18,80.666666667,63.3,"Saturday"
149,NA,1998-07-19,78.666666667,65.133333333,"Sunday"
160,NA,1998-07-20,81.333333333,70.3,"Monday"
141,NA,1998-07-21,82,68.866666667,"Tuesday"
144,14.641915614,1998-07-22,86.666666667,68.833333333,"Wednesday"
171,NA,1998-07-23,83.666666667,70.166666667,"Thursday"
179,NA,1998-07-24,80.333333333,58.8,"Friday"
140,NA,1998-07-25,75.666666667,55.266666667,"Saturday"
133,NA,1998-07-26,76.666666667,52.4,"Sunday"
154,NA,1998-07-27,77.333333333,62.366666667,"Monday"
182,7.3071855584,1998-07-28,78.666666667,68.6,"Tuesday"
184,NA,1998-07-29,81.333333333,68.733333333,"Wednesday"
160,NA,1998-07-30,79,63.633333333,"Thursday"
150,NA,1998-07-31,73,63.9,"Friday"
167,NA,1998-08-01,72.666666667,52.8,"Saturday"
157,NA,1998-08-02,74.333333333,53.933333333,"Sunday"
151,3.5339992847,1998-08-03,76.666666667,59.933333333,"Monday"
146,NA,1998-08-04,78.333333333,62.6,"Tuesday"
152,NA,1998-08-05,77.333333333,61.866666667,"Wednesday"
156,NA,1998-08-06,78.333333333,60.366666667,"Thursday"
145,NA,1998-08-07,76.333333333,62.633333333,"Friday"
175,NA,1998-08-08,76,66.433333333,"Saturday"
166,-6.131320586,1998-08-09,78.666666667,69.033333333,"Sunday"
151,NA,1998-08-10,79.666666667,71.3,"Monday"
138,NA,1998-08-11,80.666666667,69.633333333,"Tuesday"
144,NA,1998-08-12,77.666666667,62.933333333,"Wednesday"
140,NA,1998-08-13,72.666666667,63.2,"Thursday"
159,NA,1998-08-14,74.333333333,62.1,"Friday"
140,-8.118911709,1998-08-15,77,64.2,"Saturday"
132,NA,1998-08-16,79,69.066666667,"Sunday"
170,NA,1998-08-17,77,73.566666667,"Monday"
151,NA,1998-08-18,77.333333333,69.233333333,"Tuesday"
140,NA,1998-08-19,66.666666667,48.933333333,"Wednesday"
145,NA,1998-08-20,69.666666667,51.266666667,"Thursday"
131,11.812694628,1998-08-21,75.333333333,60.4,"Friday"
161,NA,1998-08-22,75.666666667,63.833333333,"Saturday"
149,NA,1998-08-23,77.666666667,70.5,"Sunday"
189,NA,1998-08-24,83.333333333,70.2,"Monday"
159,NA,1998-08-25,85,66.7,"Tuesday"
152,NA,1998-08-26,80,72.833333333,"Wednesday"
165,5.4948355982,1998-08-27,79.333333333,66.9,"Thursday"
156,NA,1998-08-28,78,67.233333333,"Friday"
132,NA,1998-08-29,79.333333333,65.8,"Saturday"
148,NA,1998-08-30,80,66.266666667,"Sunday"
173,NA,1998-08-31,77,63.933333333,"Monday"
179,NA,1998-09-01,73.666666667,57.833333333,"Tuesday"
142,-1.276641951,1998-09-02,71.333333333,62.5,"Wednesday"
161,NA,1998-09-03,70,60,"Thursday"
167,NA,1998-09-04,74.666666667,62.766666667,"Friday"
139,NA,1998-09-05,72.666666667,51.933333333,"Saturday"
154,NA,1998-09-06,80,57.266666667,"Sunday"
174,NA,1998-09-07,77.666666667,64.7,"Monday"
186,-6.029115979,1998-09-08,67,49.333333333,"Tuesday"
174,NA,1998-09-09,62,48.466666667,"Wednesday"
159,NA,1998-09-10,64.666666667,47.6,"Thursday"
170,NA,1998-09-11,69,51.833333333,"Friday"
152,NA,1998-09-12,76,58.133333333,"Saturday"
169,NA,1998-09-13,74.333333333,63.266666667,"Sunday"
167,-2.997321838,1998-09-14,72.666666667,66.866666667,"Monday"
160,NA,1998-09-15,75.333333333,68.7,"Tuesday"
162,NA,1998-09-16,79.333333333,67.566666667,"Wednesday"
131,NA,1998-09-17,71.666666667,59.866666667,"Thursday"
153,NA,1998-09-18,68.333333333,59.433333333,"Friday"
155,NA,1998-09-19,69.666666667,62.466666667,"Saturday"
153,0.1475120795,1998-09-20,73,65.266666667,"Sunday"
155,NA,1998-09-21,75.666666667,69.233333333,"Monday"
146,NA,1998-09-22,69.666666667,65.766666667,"Tuesday"
133,NA,1998-09-23,60,36.6,"Wednesday"
147,NA,1998-09-24,59,41.166666667,"Thursday"
176,NA,1998-09-25,66,57.7,"Friday"
172,21.047387518,1998-09-26,70.666666667,63.466666667,"Saturday"
176,NA,1998-09-27,79.666666667,66.433333333,"Sunday"
151,NA,1998-09-28,68.333333333,50.8,"Monday"
175,NA,1998-09-29,62.666666667,46.3,"Tuesday"
150,NA,1998-09-30,67,61.066666667,"Wednesday"
169,NA,1998-10-01,65.666666667,46.933333333,"Thursday"
156,-7.757504962,1998-10-02,58,33.2,"Friday"
161,NA,1998-10-03,55.333333333,40.066666667,"Saturday"
167,NA,1998-10-04,54.333333333,42.933333333,"Sunday"
190,NA,1998-10-05,62.333333333,41.633333333,"Monday"
176,NA,1998-10-06,54,39.4,"Tuesday"
180,NA,1998-10-07,56,48.733333333,"Wednesday"
156,-5.451965541,1998-10-08,66,63.033333333,"Thursday"
140,NA,1998-10-09,61.666666667,59.2,"Friday"
184,NA,1998-10-10,60.333333333,56.733333333,"Saturday"
161,NA,1998-10-11,65.666666667,54.5,"Sunday"
176,NA,1998-10-12,60.333333333,53.566666667,"Monday"
155,NA,1998-10-13,59.333333333,53.766666667,"Tuesday"
155,-6.377683111,1998-10-14,60.333333333,49.1,"Wednesday"
165,NA,1998-10-15,57.333333333,42.566666667,"Thursday"
166,NA,1998-10-16,57.666666667,44.633333333,"Friday"
178,NA,1998-10-17,57.333333333,48.633333333,"Saturday"
177,NA,1998-10-18,64.333333333,55.033333333,"Sunday"
144,NA,1998-10-19,66,48.033333333,"Monday"
144,-1.854598889,1998-10-20,59.666666667,38.766666667,"Tuesday"
171,NA,1998-10-21,53,36.733333333,"Wednesday"
150,NA,1998-10-22,48.666666667,32.566666667,"Thursday"
192,NA,1998-10-23,53.333333333,34.033333333,"Friday"
169,NA,1998-10-24,62,41.866666667,"Saturday"
194,NA,1998-10-25,63.333333333,40.433333333,"Sunday"
176,1.4262132317,1998-10-26,58,46.833333333,"Monday"
168,NA,1998-10-27,54.666666667,45.133333333,"Tuesday"
170,NA,1998-10-28,55.666666667,50.3,"Wednesday"
159,NA,1998-10-29,52.333333333,36.9,"Thursday"
183,NA,1998-10-30,51.666666667,31.4,"Friday"
155,NA,1998-10-31,51.666666667,33.7,"Saturday"
177,-14.64275851,1998-11-01,51,36.633333333,"Sunday"
178,NA,1998-11-02,50.333333333,32.8,"Monday"
175,NA,1998-11-03,45.666666667,25.9,"Tuesday"
167,NA,1998-11-04,43.666666667,23.6,"Wednesday"
184,NA,1998-11-05,43.333333333,27.333333333,"Thursday"
190,NA,1998-11-06,42,25.133333333,"Friday"
191,-8.249797122,1998-11-07,45.333333333,30.5,"Saturday"
166,NA,1998-11-08,46,31.5,"Sunday"
188,NA,1998-11-09,49,32.466666667,"Monday"
156,NA,1998-11-10,48.666666667,41.933333333,"Tuesday"
181,NA,1998-11-11,55.666666667,43.6,"Wednesday"
157,NA,1998-11-12,49.666666667,27.266666667,"Thursday"
180,0.0695890078,1998-11-13,50,30.65,"Friday"
181,NA,1998-11-14,50.666666667,41.833333333,"Saturday"
186,NA,1998-11-15,55,36.7,"Sunday"
171,NA,1998-11-16,47.666666667,32.8,"Monday"
163,NA,1998-11-17,48,44.866666667,"Tuesday"
167,NA,1998-11-18,44,30.933333333,"Wednesday"
151,2.9962391473,1998-11-19,45,38.2,"Thursday"
182,NA,1998-11-20,54.333333333,49.866666667,"Friday"
179,NA,1998-11-21,46,30.4,"Saturday"
148,NA,1998-11-22,43,26.966666667,"Sunday"
152,NA,1998-11-23,49,34.866666667,"Monday"
170,NA,1998-11-24,51.333333333,29.566666667,"Tuesday"
168,-8.984710176,1998-11-25,44.666666667,32.95,"Wednesday"
176,NA,1998-11-26,50,43.6,"Thursday"
167,NA,1998-11-27,46,29.766666667,"Friday"
182,NA,1998-11-28,51,34.5,"Saturday"
158,NA,1998-11-29,53,39.666666667,"Sunday"
155,NA,1998-11-30,54,48.733333333,"Monday"
192,-5.878356359,1998-12-01,55,35.2,"Tuesday"
189,NA,1998-12-02,54.333333333,31.2,"Wednesday"
162,NA,1998-12-03,60,40.3,"Thursday"
197,NA,1998-12-04,64.666666667,49.866666667,"Friday"
161,NA,1998-12-05,57,44.7,"Saturday"
147,NA,1998-12-06,57.666666667,50.333333333,"Sunday"
189,-3.791639832,1998-12-07,62.666666667,49.866666667,"Monday"
184,NA,1998-12-08,48.666666667,40.433333333,"Tuesday"
155,NA,1998-12-09,44.333333333,30.7,"Wednesday"
169,NA,1998-12-10,44.333333333,28.433333333,"Thursday"
195,NA,1998-12-11,43.333333333,25.6,"Friday"
172,NA,1998-12-12,41.333333333,27.6,"Saturday"
160,-0.724890009,1998-12-13,44,30.033333333,"Sunday"
191,NA,1998-12-14,39.333333333,21.966666667,"Monday"
197,NA,1998-12-15,41.666666667,25.2,"Tuesday"
192,NA,1998-12-16,45,29.566666667,"Wednesday"
152,NA,1998-12-17,42,34.9,"Thursday"
180,NA,1998-12-18,36,19.533333333,"Friday"
152,-6.197743667,1998-12-19,42.666666667,30.8,"Saturday"
191,NA,1998-12-20,47.666666667,35.833333333,"Sunday"
205,NA,1998-12-21,49.333333333,45.5,"Monday"
186,NA,1998-12-22,43.333333333,31.933333333,"Tuesday"
156,NA,1998-12-23,24.333333333,9.9666666667,"Wednesday"
172,NA,1998-12-24,28.666666667,16.933333333,"Thursday"
161,-4.447096239,1998-12-25,28.666666667,13.9,"Friday"
191,NA,1998-12-26,29.333333333,18.133333333,"Saturday"
217,NA,1998-12-27,34,20.666666667,"Sunday"
202,NA,1998-12-28,41.666666667,32.866666667,"Monday"
170,NA,1998-12-29,39.666666667,37.15,"Tuesday"
213,NA,1998-12-30,29,14.366666667,"Wednesday"
222,-4.321600622,1998-12-31,22.333333333,9.2666666667,"Thursday"
192,NA,1999-01-01,21,6.3,"Friday"
207,NA,1999-01-02,17.666666667,-1.633333333,"Saturday"
227,NA,1999-01-03,38.333333333,33.833333333,"Sunday"
242,NA,1999-01-04,27,10.233333333,"Monday"
190,NA,1999-01-05,23.666666667,6.3,"Tuesday"
243,5.362585034,1999-01-06,26.333333333,11.933333333,"Wednesday"
192,NA,1999-01-07,29.666666667,11.3,"Thursday"
264,NA,1999-01-08,30,18.433333333,"Friday"
200,NA,1999-01-09,38.333333333,32.366666667,"Saturday"
237,NA,1999-01-10,27,11.6,"Sunday"
238,NA,1999-01-11,23.666666667,4.6,"Monday"
229,7.5346491228,1999-01-12,38,27.466666667,"Tuesday"
285,NA,1999-01-13,37.333333333,29.366666667,"Wednesday"
228,NA,1999-01-14,20.333333333,16.1,"Thursday"
196,NA,1999-01-15,32.666666667,28.666666667,"Friday"
227,NA,1999-01-16,33.666666667,22.8,"Saturday"
253,NA,1999-01-17,44.333333333,30.266666667,"Sunday"
242,-7.708575009,1999-01-18,46,39.3,"Monday"
262,NA,1999-01-19,43.333333333,26.8,"Tuesday"
199,NA,1999-01-20,41.666666667,26.4,"Wednesday"
219,NA,1999-01-21,39.666666667,36.1,"Thursday"
238,NA,1999-01-22,41.333333333,36.933333333,"Friday"
209,NA,1999-01-23,47,38.2,"Saturday"
244,-11.79591837,1999-01-24,49.333333333,47.466666667,"Sunday"
203,NA,1999-01-25,38,29.666666667,"Monday"
242,NA,1999-01-26,36.333333333,24.366666667,"Tuesday"
216,NA,1999-01-27,39.666666667,30.766666667,"Wednesday"
202,NA,1999-01-28,39,36,"Thursday"
241,NA,1999-01-29,33.666666667,25.933333333,"Friday"
209,-15.05087719,1999-01-30,31.333333333,20.266666667,"Saturday"
238,NA,1999-01-31,24.333333333,2.3,"Sunday"
217,NA,1999-02-01,33.333333333,17.333333333,"Monday"
207,NA,1999-02-02,46,45.066666667,"Tuesday"
212,NA,1999-02-03,47.666666667,37.066666667,"Wednesday"
220,NA,1999-02-04,43,40.3,"Thursday"
209,-17.53173844,1999-02-05,39.666666667,18.166666667,"Friday"
172,NA,1999-02-06,38.333333333,20.766666667,"Saturday"
218,NA,1999-02-07,38.666666667,28.6,"Sunday"
217,NA,1999-02-08,34.333333333,24.533333333,"Monday"
205,NA,1999-02-09,36.666666667,31,"Tuesday"
201,NA,1999-02-10,45,27.7,"Wednesday"
203,-3.242045455,1999-02-11,42.333333333,30.866666667,"Thursday"
206,NA,1999-02-12,48,45.7,"Friday"
194,NA,1999-02-13,36,20.9,"Saturday"
198,NA,1999-02-14,28,8.7,"Sunday"
177,NA,1999-02-15,34.666666667,16.9,"Monday"
191,NA,1999-02-16,43.666666667,29.9,"Tuesday"
202,21.098214286,1999-02-17,42.666666667,40.5,"Wednesday"
208,NA,1999-02-18,41,39.233333333,"Thursday"
178,NA,1999-02-19,38.333333333,26.333333333,"Friday"
196,NA,1999-02-20,36,22.266666667,"Saturday"
163,NA,1999-02-21,31.333333333,18.266666667,"Sunday"
197,NA,1999-02-22,22,0,"Monday"
199,-1.628652597,1999-02-23,21.333333333,0.2,"Tuesday"
181,NA,1999-02-24,31,14.833333333,"Wednesday"
218,NA,1999-02-25,33.666666667,25.333333333,"Thursday"
182,NA,1999-02-26,39,22.85,"Friday"
175,NA,1999-02-27,41.333333333,25.266666667,"Saturday"
175,NA,1999-02-28,44.666666667,40.5,"Sunday"
206,-6.0625,1999-03-01,41.666666667,35.433333333,"Monday"
137,NA,1999-03-02,42,21.666666667,"Tuesday"
184,NA,1999-03-03,47,39.8,"Wednesday"
186,NA,1999-03-04,43,29.366666667,"Thursday"
162,NA,1999-03-05,36.333333333,16.066666667,"Friday"
180,NA,1999-03-06,41,33.5,"Saturday"
178,-12.86270872,1999-03-07,30.333333333,13.233333333,"Sunday"
190,NA,1999-03-08,26.666666667,2.5333333333,"Monday"
176,NA,1999-03-09,28.666666667,5.4333333333,"Tuesday"
180,NA,1999-03-10,35,9.4666666667,"Wednesday"
179,NA,1999-03-11,34,15.433333333,"Thursday"
183,NA,1999-03-12,32.333333333,18.366666667,"Friday"
190,-12.64454545,1999-03-13,39,23.333333333,"Saturday"
193,NA,1999-03-14,37.333333333,28.15,"Sunday"
204,NA,1999-03-15,36.666666667,27.95,"Monday"
190,NA,1999-03-16,40.666666667,22.466666667,"Tuesday"
197,NA,1999-03-17,52.333333333,33.933333333,"Wednesday"
182,NA,1999-03-18,56.333333333,34.5,"Thursday"
181,-12.29497099,1999-03-19,42.666666667,25.333333333,"Friday"
151,NA,1999-03-20,43,24.366666667,"Saturday"
168,NA,1999-03-21,42.333333333,37.6,"Sunday"
175,NA,1999-03-22,44.666666667,32.666666667,"Monday"
154,NA,1999-03-23,44,27.666666667,"Tuesday"
168,NA,1999-03-24,49.666666667,43.166666667,"Wednesday"
183,-6.425531915,1999-03-25,45,25.4,"Thursday"
155,NA,1999-03-26,42,22.366666667,"Friday"
174,NA,1999-03-27,45,28.866666667,"Saturday"
180,NA,1999-03-28,45.333333333,37.9,"Sunday"
171,NA,1999-03-29,57,31.366666667,"Monday"
178,NA,1999-03-30,54,21.833333333,"Tuesday"
154,3.9496957404,1999-03-31,60.333333333,28.433333333,"Wednesday"
179,NA,1999-04-01,56.666666667,45.066666667,"Thursday"
177,NA,1999-04-02,55,43.2,"Friday"
157,NA,1999-04-03,50,36.133333333,"Saturday"
150,NA,1999-04-04,53.666666667,37.966666667,"Sunday"
